huyg003/0001;omni;matris;placuisse;scito;terra;donec;tota
huyg003/0001a;thema;horâ;constantinus;terentium;institutionis;philippum;nonam;amplitudinem;compendium;ludovicus;horas;omninò
huyg003/0001b;pueruli;quicquid;sacri;audendum;ardens;filioli;sequor;bona;unquam;dicturus;pudet;themata;nugas;graecis;damno;aetatem;perillustris;domine;absolvimus;conatu
huyg003/0001c;nobilitati;pares;furore;prior;domine;par;adeò;amplissime;scirem;semel;hîc
huyg003/0001d;anomalis;laedunt;constantinus;negem;grammaticam;profectò;virorum;nunquam;relictis;jamdudum;invitus;antè;optimum;tuâ;omninò;hodie;domine;deus
huyg003/0001e;deest;loquatur;desunt;ingenium;illustris;queat;maxime;denique
huyg003/0001f;ciɔiɔcxxxix;cal;kal;martii;novembris;februarii;aprileis;quintil;ciɔiɔcxl;idvs;absolvimus;datae;usque
huyg003/0001g;valc;porte
huyg003/0001y;honestement;excellence;moiz;faulte;cestuy;chef;entrée;discours;belle;occupations;faict;dieu;ose;moitié;maistre;doibt
huyg003/0002;calcem;capite;distichon;probat
huyg003/0002y;fur;galeries;droicte;anciene;enfants;forte;aujourdhuy;main;faict;costé
huyg003/0003;canis
huyg003/0003a;oblivisci;solius;antè;solus;patre;melius;dicam;quò;nova;pluribus;unquam;omnis
huyg003/0003b;domine;sphaeristerio;quàm;ocio;bonis;ferè
huyg003/0003c;augusti;absolvimus;ludovicus;septembris;ciɔiɔcxlii;caeptus;legi;ludovico;cal;octobris;decembris;novembris;plautus;metamorphoses;tomum;caepimus;livij;aggressi;junij;januarij
huyg003/0003d;
huyg003/0003e;latina;quandoquidem;deinceps;prae;caeteris
huyg003/0003f;philippuli;subinde;coram;denique
huyg003/0003g;bale;faict;degrez;tiré;coup;calais;loysir;attendray;piece;subject;coups;nuict;observer;devoit;sçavoir;distance
huyg003/0004;ambulationi;cuivis;dimidiam;studiorum;juris;usque;alteram;item
huyg003/0004a;ite;geminum;juvat;fratres;vivere;utque;decus;voto;omnis;viri
huyg003/0005;boucken;verstaende;geometrische;heel;bequaem;datmen;imant;studeeren;stevijn;optica;canmen;marlois;hoochsten;alder;jnde;wetenschappen;noodich;geleert;boek;deese
huyg003/0006;conscriptas;leges;coenam;stijlo;dixerit;pater;bonas;rectum;rectè;facere;attinet;verò
huyg003/0007;solverit;videas;coloribus
huyg003/0008;collegium;cunnen;theses;alrede;voegen;eynde
huyg003/0009;voetius;letres;jean;veuille;ieu;escrit;propre;proces;face;droit;voy;pouuoir;apprendre;eust
huyg003/0010;rosendael;aij;jardin;figures
huyg003/0011;demonstré;cecij;cone;aij;circonversion;corps;progrez;demonstre;parabole;hauteur;esgal;trouverez;espaces;faict;demonstration;espace
huyg003/0011a;donq;pseaumes;faict;substantiation;chapittres;trans;rivet;amateur;aisné;advocat;merveilles;altesse;faictes;copier;utrecht;françois;gentilhomme;musique;sçay;france
huyg003/0012;difference;quarrez;racines;nombres;iointes;quadruple;somme;extremes;nombre;milieu;different;distant;desdits;entredeux;prochains;multipliez;exemple;aioutant;susdits;egalement
huyg003/0013;percussion;trouuer;rayon;centre;prise;arc;droite;regle;fils
huyg003/0013a;trochoide;jmpairs;graue;receuoir;impetuosité;viste;violence;galilée;cheute;proportions;demonstration;excellent;cycloide;cete;capable;faudroit;voy;nombres;vitesse;dieu
huyg003/0014;espace;progression;temps;passe;vistesse;espaces;cheute;absurde;empeschement;dits;doncque;arithmetique;paille;manifeste;passera;posons;vacuo;second;doncq;geometrique
huyg003/0015;hoogheydt;altemet;ordre
huyg003/0016;tresgrande;allées;college;pouvoir
huyg003/0017;octaue;demonstration;leyde;ladite;galilée;cylindre;monter;ferez;parabole;lors;scauoir
huyg003/0018;tenebris;die
huyg003/0018a;kircherus;davantage;appeler;viole;faict;veoir;faictes;electeur;arrivée;aage;musique;condition;retourner;gens
huyg003/0019;service;treshumblement;contentement;heure;rendre
huyg003/0019a;
huyg003/0019b;rivet;soon;toecomende;tafel
huyg003/0020;gravitez;corde;tenue;situation;poincts;poinct;naturellement;requise;gravité;suppose;parabole;trouvé;main;façon;livre
huyg003/0021;gravitez;poincts;continuées;diametre;pendule;puncta;parabola;punctum;virgulis;propositio;catena;pendula;parabolicam;virgulae;punctis;pendere;ponderis;bifariam;diametro;transire
huyg003/0022;quadratum;ellipsin;punctum;situ;gravitates;perpendicularis;diametro;ducatur;pendula;gravitatis;ellipseos;ellipsi;circumferentiae;saq;ascensurum;bfl;tdq;descendere;con;moveatur
huyg003/0023;triangle;funependule;site;agitation;exemple;suspendu;gle;balancant;centre;vibrations;percussion;filet;scoten;vniverselle;oubien;source;corps;pendu;vibration;trouuer
huyg003/0023a;gobert;motet;voudray;voyci;grec;loysir;huy;parole;davantage;voyez
huyg003/0023b;centres;démonstration;chaisne;gravitè;trouuè;escrit;trouuer;trouver
huyg003/0024;demonstrer;fils;liber;sapiens;traité;jre;feuillets;jugement;ayse;surpasse;percussion;libre;centres;enuie;pretend;opinion
huyg003/0025;nombres;cylindre;percussion;page;octaue;centre;ascauoir;luth;tendüe;grauité;aymez;bale;imaginez;iusques;corde;corriger;secteur;mouuemens;pendu;toises;basis
huyg003/0026;mons;oeconomie;desirent;regent;bornius;theses;inegalité;escholiers;gouverneur;volonté;altesse;sepmaine;ordre;advis;gens;fasse;dieu
huyg003/0027;douzieme;voix;musique;dixseptieme;haut;jesuiste;viole;demonstrée;volumes;pauure;geometre;basse;tassin;attention;grosses;naturel;fils;amplement;entend;jugement
huyg003/0027a;volontiers;celà;electeur;donneray;instrument;philosophie;altesse;bonnes;faict;observations;nouvelle
huyg003/0028;exercitiis;moribus;gravis;hora;professores;privatim;studiosis;decima;reliquos;juris;suam
huyg003/0029;immunité;heenvliet;estudians;commencemens;juger;privileges;dequoy;theses;honneur;souvent;estats;trouvera;importance;monsr;droit;obligé
huyg003/0030;scoten;genie;speculation;chorde;demonstrer;ayt;aduis;demonstration
huyg003/0031;cylindrus;cylindrj;rectus;basis;media;esto;quartj;proportionalis;superficiej;altitudo;cylindrica;aequalis;quartus;diameter;difficilis;portio;idemque;superficie;intelligatur;recta
huyg003/0031a;jurisprudentiam;merites;leçons;actions;grecs;image;qualitez;fils;honneur;qualité;sçay;tesmoigner;capable;altesse;supplie;femme
huyg003/0032;estat;porté;altesse;voyage;mal
huyg003/0033;mons;reinesse;jardin;faict;fils;mauvais;vent;dieu;esprit
huyg003/0034;jour
huyg003/0034a;subject;honneur;faict;fils
huyg003/0035;unisonae;sonum;soni;diversos;vulgari;ratione;corpus
huyg003/0036;theses;publiques;estudes;joint;manque;second;voulu;donne
huyg003/0037;stuck;geladen;schoot;mael;passen;ijsser;cogel;cruijt;onkenbaer;waterpas;diep;recht;locht;dijep;tijd;geschoten;sijen;graden;gestelt;schieten
huyg003/0038;mesurer;canon;sifflera;arpenteur;degrez;boulet;croid;portée;bale;iusques;pesanteur;secondes;loin;tirer;perpendiculaire;garde;piece;longueur
huyg003/0039;bifariam;linea;alterutram;dividat;diameter;sequitur;puncto;alia
huyg003/0040;portée;verges;boulet;lieue;canon;orizon;bale;montagne;pieds;horizontalement;horizontale;lorizon;hauteur;loin;garcons;mesuré;sols;bruict;feroit;degrez
huyg003/0041;bruit;boulet;mtr;canonier;toises;portée;bale;arriué;entend;degrez;exemple;tost;croy
huyg003/0042;boulet;horizontale;baisser;terre;coup;entend;moitié
huyg003/0043;signature;renesse;fault;faicte;escris;souvent;grace;faict;dieu
huyg003/0044;drost;joffrouwen;joffrouw;waeren;rossem;ouste;particulariteijten;dochter;stas;secht;senden;waert;eersten;metten;non;misschien
huyg003/0045;farcen;barre;paesschen;vrij
huyg003/0046;luth;vuide;jmprimer;vessie;traitez;archimede;libraire;rome;scay;liure;cartes;escrit
huyg003/0046a;faict;escholiers;dauber;bornius;femme;fils;charges;heures;diligence;particulieres;sepmaine;necessaires;devoir;estat;bons;cour;scavez;ailleurs;nouveau
huyg003/0047;preuves;diligence;sçavoir;fils;esprit
huyg003/0047a;accoutumé;sçauray;luth;faict;archimede;amplement;nouveau;beau
