--
-- Based on expert labeling.
-- Removed: un, une, le, la, l', les, de, du, d', des, a, à, au, aux, en, et, M., M.r, S.r
--
grotius/1748;EJB;France;vostre;conférence;belles;allées;propos;graves;messieurs;Saincte;Marthe;Bergeron;Epicure;monoye;emploi;#
grotius/1749;EJB;Vostre;livre;Verité;religion;chrestienne;donner;public;edition;Iure;belli;raison;justice;confusion;injustice;vrayes;maximes;politique;chrestienne;gouvernement;#
grotius/1987;EJB;Peter;Fransen;Poulogne;Hollande;Couronne;Suède;ennemis;incognu;Calais;président;Iudicial;procureur;Roy;greffier;criminel;saisi;doane;acte;saisie;lieutent;Chevalier;passeport;Roy;#
grotius/2368;EJB;monsieur;Haga;succez;nos;armes;marquis;Leganes;Milan;gouverneur;empereur;assiégé;Mortara;mon;voyage;Constantinople;argent;#
grotius/2649;EJB;grand;chancellier;Suède;huict;ou;dix;mille;hommes;ambassadeur;roy;landgrave;Cassel;promesses;argent;vos;affaires;vostre;agent;#
grotius/2690B;EJB;Druysenheim;armée;Gallas;pont;sur;Rhin;troupes;roy;Hongarie;armée;regimens;cavallerie;dessein;duc;Weimar;retranchemens;duc;Charles;troupes;prince;François;#
grotius/2707;EJB;gran;chancelier;sieurs;Strasburg;Muller;peste;soldats;mon.r;Savoy;bonheur;Espagnols;mésintelligence;mon.r;Créquy;traittez;argent;#
grotius/3352;EJB;surpris;retranchements;empereur;paix;canton;Zurig;protestants;cattoliques;discordes;domestiques;exclorre;protestans;affaire;Keslerin;présente;assemblée;Baden;affaires;Grisons;alliance;avec;Espagnol;#
grotius/4536;EJB;mesintelligence;lettre;interceptée;roy;Espagne;maistre;Thurin;cardinal;Savoye;roy;donné;ordre;noblesse;Normandie;taxée;assiéger;Théonville;pape;affoibli;gouvernement;#
grotius/4808;EJB;Espagnols;fortifier;Constance;empereur;conférance;Ma;femme;malade;Jean;Vert;argent;alliance;Suède;France;#
grotius/4843;EJB;payement;mon;gage;gran;chancelier;mauvaix;traittement;vostre;advis;argent;service;Suède;prise;Arras;Grisons;roy;Espagne;vengence;Espagnols;#
grotius/4882;EJB;service;roy;son;Altesse;Longeville;employ;Monsieur;Choisy;compagnie;infanterie;vingt;compagnies;ma;charge;ennemis;Weser;réjouissances;naissance;duc;Anjou;prises;Arras;Thurin;#
grotius/5026;EJB;espérances;mes;affaires;particulières;Velez;généraux;roy;Espagne;suspension;armes;négotiation;Savoye;comte;Aglie;arresté;secrets;cour;lettres;Suède;vos;accoustumées;reccommendations;jeune;Camerarius;#
grotius/5568;EJB;deux;cent;richedales;payement;Grisons;faveur;Suede;suspension;armes;Grisons;Espagnols;auprès;Perpignan;flotte;Hollande;Portugal;affaire;Rome;pape;condemnation;nouveau;roy;Portugall;lettres;pour;nostre;reine;#
grotius/5601;EJB;ville;Strasburg;deputez;roi;remonstrances;recommander;#
grotius/5602;EJB;trois;voyages;roy;Espagne;cantons;alliez;avec;Espagne;argent;payement;neutralité;levée;France;excommunication;duc;Parme;crime;di;lesa;maestà;divina;reccommandations;argent;payement;malheur;ruine;pauvre;femme;creanciers;#
grotius/5847;EJB;Forest;page;compagnie;cavallerie;estrangere;employ;recommendation;#
grotius/6029;EJB;Grisons;France;feu;cardinal;roy;Angleterre;parlament;guerre;civile;prince;Orange;roy;Denemarc;#
grotius/6201;EJB;adresse;lettres;generosité;sauveguarde;roy;passeport;Mon;malheur;passer;Rhin;chirurgin;Curtius;roy;Gran;Bretagne;armée;#
grotius/6400;EJB;vostre;fils;traitté;residant;Venise;assieger;Trino;Italie;guerre;fin;deux;cent;dalers;gage;arriere;pour;trois;ans;#
grotius/6440;EJB;Escossois;parlamentaires;Angleterre;ligue;theologiens;synode;Londres;approuvé;mon;fils;recommandations;Vostre;particulier;pitié;#
grotius/7002;EJB;nos;armées;reception;ambassadeurs;Hollende;Estats;Hollande;malcontents;passage;grande;flotte;navires;guerre;empereur;electeurs;peu;apperence;paix;#
huyg003/0278;HZ;descouuerte;Planette;accompagne;Saturne;Systeme;Saturne;Assemblée;Academique;Mathematicien;paquets;#
huyg003/0485;HZ;Balancier;horizontal;Balancier;Horloge;Horloge;Mechanique;#
huyg003/0602;HZ;horologe;cette;seconde;copie;pacquet;Horologe;invention;#
huyg003/0717;HZ;nouuelles;instrument;voyage;#
huyg003/0800;HZ;Response;paquet;Eustachio;diuinis;nouuelles;Descouuertes;#
huyg003/0931;HZ;observations;Pendule;affaires;maison;verre;pompe;vuide;air;air;recipient;machine;autres;experiences;#
huyg003/0991;HZ;lumiere;methode;langage;Euclide;#
huyg003/1119;HZ;nouvelle;barque;livre;Optique;lunetterie;vostre;Illustre;Societè;#
huyg003/1152;HZ;mes;nouuelles;#
huyg003/1172;HZ;sujet;nos;amoureux;maistresses;#
huyg003/1211;HZ;plumes;verre;divertissement;grand;ballet;machine;#
huyg003/1298;HZ;beaucoup;choses;#
huyg003/1326;HZ;Commerce;hauteur;Soleil;Quadrant;variation;refractions;Horologes;pendule;Flesches;Calesche;#
huyg003/1405;xx;#
huyg003/1522;HZ;nouvelles;assurances;#
huyg003/1569;xx;#
huyg003/1645;HZ;Longitudes;Pendules;construction;cartes;#
huyg003/1750;HZ;est;allè;Saumur;#
huyg003/1754;HZ;forme;hyperbolique;verre;pieds;pieds;pouces;diametre;miroir;bruslant;morceau;terre;horologe;tuyau;Livre;metaphysique;mouuement;corps;#
huyg003/1761;HZ;demonstration;hyperbole;angles;inclination;declination;fabrique;verres;hyperboliques;verre;spherique;pieds;pieds;pouces;Lune;Saturne;Planete;Telescope;Lune;chaleur;invention;Horologe;eau;sans;air;pouce;mouuement;ingenieux;hypothese;Transactions;Anagrammes;Societé;Royale;Assemblees;descouuertes;nouuelles;Experience;Horologe;Air;#
huyg003/1959;HZ;horologe;horologes;longitudes;invention;longitudes;horologe;pendule;invention;horologes;pendule;inventions;#
huyg003/1968;HZ;avec;flotte;paix;baptesme;#
huyg003/1996;HZ;mariage;mariage;Cour;#
huyg003/2215;HZ;Frere;Frere;Petit;Tonneau;Pere;Affaires;Frere;Pere;Frere;Pere;Pere;Famille;Cousijn;Famille;Frere;toutte;Famille;#
huyg003/2228;HZ;invention;lunette;approche;pinnules;lunette;approche;niveau;journal;scavants;invention;invention;Niveau;#
huyg003/2505;HZ;information;Societé;Roijale;sciences;impression;curiosités;#
huyg003/2523;HZ;sciences;livre;mer;airain;Salomon;modele;cuivre;cette;mer;#
huyg003/2766;HZ;rondeur;gouttes;pesanteur;corps;terrestres;attraction;Planetes;vers;Soleil;corps;circulations;terre;centre;commun;attraction;Analogie;Nature;Aimant;attraction;lumiere;surfaces;spheriques;concentriques;Neuton;Planetes;circulation;Neuton;Planetes;attraction;terre;Soleil;analogie;matiere;fluide;force;centrifuge;mouvement;planete;parallelisme;planete;Vuide;Atomes;atomes;Atomes;Atomes;Atomes;Atomes;corps;Atomes;petits;corps;Philosophie;Cartes;Cartesien;Cartesiennes;Cartes;matieres;mathematiques;#
huyg003/2793;HZ;Geometres;sciences;Geometres;ligne;droite;Calculus;differentialis;Hyperbole;logarithmique;Asymptote;Asymptote;Asymptote;logarithmique;Probleme;Equation;Hyperbole;lignes;courbes;courbe;courbe;Asymptote;parallele;Asymptote;quadrature;Hyperbole;Hyperbole;courbe;Asymptote;ligne;machine;Geometres;machine;Tangente;courbe;instrument;ou;machine;Mechanique;Chainette;Logarithmique;invention;Logarithmes;quadrature;Hyperbole;Chainette;Acta;Leipsich;courbe;Equation;somme;Secantes;Hyperbole;Ligne;Loxodromique;Problême;chainette;ligne;Parabolique;cette;ligne;interstices;triangles;rectangles;Tangentes;chaine;perpendiculaire;angle;construction;courbe;chaine;Horologio;Oscillatorio;Geometres;Parametre;chainette;courbe;Parabole;courbe;rectangle;triangle;Hospital;Tangente;Journal;Sçavans;Courbe;Descartes;quadrature;cette;Courbe;quadrature;#
huyg003/2806;HZ;maladie;Journal;courbes;soutangentes;aequation;Courbe;Mr.;Beaune;quadrature;Feuille;#
huyg003/2848;xx;#
huyg003/LXI;xx;#
huyg003/LXIII;xx;#
huygens/0168;xx;#
huygens/0328;xx;#
huygens/0348;xx;#
huygens/0579;xx;#
huygens/0587;xx;#
huygens/1310;xx;#
huygens/1439;xx;#
huygens/1609;xx;#
huygens/1661;xx;#
huygens/1692;xx;#
huygens/1710;xx;#
huygens/2072;xx;#
huygens/2096;xx;#
huygens/2146;xx;#
huygens/2570;xx;#
huygens/2783;xx;#
huygens/2793;xx;#
huygens/3054;EJB;Prins;Willem;nieuws;Koningin;Moeder;Moers;barbares;Winmariens;cendre;docteur;Roy;Pologne;guerison;goutte;gravelle;fiebvre;quarte;scorbut;charlatan;docteur;Romph;#
huygens/3317;EJB;escris;amplement;S.A.;sa;lettre;mon;retour;vous;entretenir;#
huygens/3576;EJB;dank;geschenk;gedicht;polissure;vostre;main;#
huygens/3651;EJB;demandons;neuf;compagnies;enemy;frere;malade;#
huygens/3770;EJB;lettre;Liger;Mori;persecution;enlevemens;femmes;enfants;inhumaines;Saumaise;Coma;erudition;#
huygens/4035;EJB;response;thresorier;feu;rage;correspondons;Mory;#
huygens/4061;EJB;comte;Solms;artillerie;Escluse;S.A.;armée;cavallerie;infanterie;ce;fort;Joffrouwgat;pont;2000;pas;construire;vent;enemi;marcher;trouppes;opinions;diverses;rentrer;viel;quartier;#
huygens/4065;EJB;lettre;duchesse;Rohan;fils;Rivet;#
huygens/4152;EJB;approches;deux;bateries;revencher;Brederode;Hier;fort;Kieldrecht;pris;Spinola;deputez;contribution;permission;passeport;Conseil;Estat;enemi;Brabant;#
huygens/4171;EJB;Saumaise;Milice;Papale;cour;romaine;nouvelle;guerre;Amsterdam;Koning;van;Polen;huwelijkscontract;#
huygens/4213;EJB;decampasmes;Hulst;incommodité;soldats;S.A.;garnison;cavallerie;Berghe;partir;demain;pour;Breda;victoire;Gassion;trouppes;Lamboy;#
